,Product,Origin,Destination,Helper,pairLength,statOrigin_ADFStatistic,statOrigin_ADFp_value,statOrigin_ADFisStationary,statOrigin_ADFn_lags,statOrigin_PPp_value,statOrigin_PPn_lags,statOrigin_PPisStationary,statOrigin_PPdiff_p_value,statOrigin_PPdiff_p_lags,statOrigin_PP_diff_isStationary,statOrigin_KPSSstatistic,statOrigin_KPSSp_value,statOrigin_KPSSn_lags,statOrigin_KPSSisStationary,statOrigin_KPSSdiff_statistic,statOrigin_KPSSdiff_p_value,statOrigin_KPSSdiff_lags,statOrigin_KPSS_diff_isStationary,statDest_ADFStatistic,statDest_ADFp_value,statDest_ADFisStationary,statDest_ADFn_lags,statDest_PPp_value,statDest_PPn_lags,statDest_PPisStationary,statDest_PPdiff_p_value,statDest_PPdiff_p_lags,statDest_PP_diff_isStationary,statDest_KPSSstatistic,statDest_KPSSp_value,statDest_KPSSn_lags,statDest_KPSSisStationary,statDest_KPSSdiff_statistic,statDest_KPSSdiff_p_value,statDest_KPSSdiff_lags,statDest_KPSS_diff_isStationary,vecmEligible,EngleGranger_tStat,EngleGranger_pValue,EngleGranger_critValues,EngleGranger_results,johan_CointTraceRank,johan_CointMaxEigRank,vecm_lagOrder,vecm_deterministicConfig,vecm_alphaOrigin,vecm_alphaOrigin_pvalue,vecm_alphaDest,vecm_alphaDest_pvalue,vecm_cointegrationConstant,vecm_cointegrationConstant_pvalue,vecm_errorCorrectionTermB1,vecm_errorCorrectionTermB1_pvalue,vecm_errorCorrectionTermB2,vecm_errorCorrectionTermB2_pvalue,vecm_vecmLength,vecm_A_rSquared,vecm_B_rSquared,vecm_test_whiteness_pvalue,vecm_test_normality_pvalue,vecm_OriginGrangerCausesDest,vecm_OriginGrangerCausesDest_testStatistic,vecm_OriginGrangerCausesDest_critValue,vecm_OriginGrangerCausesDest_method,originLnPriceAvg,destLnPriceAvg,Errors
0,Maize,Tororo,Kampala,MaizeTororoKampala,80,-1.5278519192058362,0.5196911736533116,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7100721291812148,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.1219777397628998e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.15134958583564206,0.045542011803631606,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1200815435782662,0.09799714152172925,2,Fail to reject H0. Interpet: the data is stationary around a trend,-2.0680609913530508,0.25754980007341444,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7224329662390969,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.442249931424874e-19,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.15826399074488368,0.03978000771259693,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.12520050228371793,0.0885175883634853,6,Fail to reject H0. Interpet: the data is stationary around a trend,True,-6.682054178938681,3.980061529466316e-09,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,0.11150987421816053,0.5836816441622923,0.8661818812999358,7.552280194600414e-05,0.27544053509361344,0.13139108230988406,1.0,0.0,-1.0426139855854581,0.0,78,0.8868566651232739,0.8651219690464095,0.5106882316412985,0.0,1.3163147793123531e-08,20.714897649629794,3.0607595370748832,F,5.330262982052299,5.372780986906968,[]
0,Maize,Tororo,Busia,MaizeTororoBusia,80,-1.5278519192058362,0.5196911736533116,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7100721291812148,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.1219777397628998e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.15134958583564206,0.045542011803631606,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1200815435782662,0.09799714152172925,2,Fail to reject H0. Interpet: the data is stationary around a trend,-1.4724214044565438,0.5471073054504959,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7395790402523069,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,6.85892338888505e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.15504435892772392,0.04246303422689673,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.16031505886436276,0.03807078427969769,1,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,True,-3.5651414679777025,0.004963444549532606,"[nan, nan, nan]",Cointegrated,1,1,2,(ci) constant in cointegration equation,-1.1098113623545693,0.0021729944629040876,0.04894850283470256,0.8850122863138041,0.6506628936621212,5.419886761615089e-12,1.0,0.0,-1.106630227479355,0.0,77,0.9183526845470358,0.9095586359130088,0.8519888296899604,2.1293985525900236e-23,0.9675533533650784,0.08608172343080757,2.6721824319725043,F,5.330262982052299,5.402190067665796,[]
0,Maize,Tororo,Masindi,MaizeTororoMasindi,80,-1.5278519192058362,0.5196911736533116,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7100721291812148,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.1219777397628998e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.15134958583564206,0.045542011803631606,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1200815435782662,0.09799714152172925,2,Fail to reject H0. Interpet: the data is stationary around a trend,-1.6795655240816014,0.44167049039794326,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7228986026700244,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.597696175642457e-11,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.14659378844709872,0.049505176294084394,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.14224604582868272,0.05695176698392087,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-5.500455116907624,1.7385650603437589e-06,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.10554120409091242,0.6494511457466512,0.4802395316412181,0.00439665379857801,0.06723901796567085,0.6686545434598559,0.9999999999999999,0.0,-1.0197939629884303,0.0,78,0.8727276060620361,0.9285478289828522,0.41674845400511895,1.661582040769814e-50,0.0026199177764102207,6.204329262391788,3.0607595370748832,F,5.330262982052299,5.286514681411353,[]
0,Maize,Tororo,Eldoret,MaizeTororoEldoret,80,-1.5278519192058362,0.5196911736533116,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7100721291812148,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.1219777397628998e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.15134958583564206,0.045542011803631606,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1200815435782662,0.09799714152172925,2,Fail to reject H0. Interpet: the data is stationary around a trend,-1.3180569995271667,0.6208712609458398,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7577593531434577,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.75373746911997e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.1722854071858669,0.02809549401177757,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.21121121652944708,0.011795793801457346,2,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,True,-3.438735630666179,0.00745666897616868,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.04104048075927404,0.6521343189388764,0.20088061988938377,1.3234753048818604e-05,0.6140514408550675,0.35040744268498414,1.0,0.0,-1.0809264823908091,0.0,78,0.8726811758874411,0.9542581040881767,0.6646946207052555,3.558374187660629e-44,1.0135117121335846e-06,15.256805812029617,3.0607595370748832,F,5.330262982052299,5.486984300630678,[]
0,Maize,Tororo,Kisumu,MaizeTororoKisumu,80,-1.5278519192058362,0.5196911736533116,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7100721291812148,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.1219777397628998e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.15134958583564206,0.045542011803631606,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1200815435782662,0.09799714152172925,2,Fail to reject H0. Interpet: the data is stationary around a trend,-1.620109768154958,0.472671751125363,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7049769827218415,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.0552589529950027e-13,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.18557349545899748,0.02140993920287594,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.09176752589093255,0.1,2,Fail to reject H0. Interpet: the data is stationary around a trend,True,-2.637184625001012,0.06735402309839136,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.021657043969806656,0.7516793633931016,0.1459585268077661,2.151979911957369e-05,4.731147842895477,0.0008412792805907454,1.0,0.0,-1.7522871552660335,1.2674306049120787e-12,78,0.8724026432051754,0.9033935592321447,0.8643213310067632,3.4691772367959196e-47,0.0005278687929026759,7.968485318677082,3.0607595370748832,F,5.330262982052299,5.7361983725309305,[]
0,Millet,Busia,Kasese,MilletBusiaKasese,76,-1.679275134650466,0.4418209361687172,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,4,0.7022351686937269,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.575072112455201e-11,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.23190553969220223,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.14802549456704875,0.048312087860792705,0,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,-5.538475588039658,1.723090198060126e-06,Reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data DOES NOT have a unit root and is stationary,0,0.4874937483569413,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.8232110485864536e-27,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.10509082793474836,0.1,3,Fail to reject H0. Interpet: the data is stationary around a trend,0.08312022192199013,0.1,11,Fail to reject H0. Interpet: the data is stationary around a trend,True,-2.3284570367783064,0.1309020548913189,"[nan, nan, nan]",Not Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.002170184616858524,0.4519335843388006,0.017493415172944213,9.599801076287662e-07,194.6087698449252,1.06094825369496e-06,1.0,0.0,-31.898500684746555,4.732371412519143e-07,74,0.9236960934607701,0.33690748422210937,0.24196600787507733,1.0643800853910007e-106,0.4228242852969717,0.866436512431977,3.0647606768696796,F,5.995420106370754,6.299805232886471,[]
0,Millet,Busia,Soroti,MilletBusiaSoroti,56,-1.3255306066690755,0.6174126118137054,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.29214366095017213,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.140549785940298e-09,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.17432599938698873,0.02639500051084272,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.09037547491547317,0.1,0,Fail to reject H0. Interpet: the data is stationary around a trend,-1.5469099916488456,0.5101913249362203,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.32415469943432124,11,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.2942428311483223e-13,11,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.16780529238221165,0.031828923014823624,4,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.07562312571307502,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-6.406381890948678,1.7464059044426573e-08,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.49892091754626355,0.00090890603769056,0.7000830520396003,0.0038953224162658895,-0.6799704923691215,1.0153882293417738e-05,1.0,0.0,-0.8975703916467027,0.0,54,0.9635855832223187,0.9234905746702559,0.9449653773578823,2.4967735829277165e-92,0.0010060007068050374,7.446434561851503,3.0954327502913768,F,5.987625274705726,5.912019738114212,[]
0,Millet,Busia,Kampala,MilletBusiaKampala,84,-1.4715180279717617,0.5475509866647313,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7038189364400441,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.394890998037879e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.25692028624139207,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.14403333169621726,0.05364197834033838,0,Fail to reject H0. Interpet: the data is stationary around a trend,-1.8754042568118718,0.3437186979141683,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.6904878116204319,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,9.90718840295099e-20,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.24536892068635233,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.08548743548248963,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-6.372391395543653,2.0909932684651743e-08,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.0035137520631243007,0.9761100713052078,0.5359053837989177,1.1892217870901334e-05,0.7563732912178205,0.03230860528821755,1.0,0.0,-1.114042750842796,0.0,82,0.929457774101017,0.9108560987238866,0.24507182468458477,1.2690866041249851e-15,6.685409934748287e-11,27.5617064747158,3.057196806053669,F,6.008561746115283,6.072786788907375,[]
0,Millet,Busia,Masindi,MilletBusiaMasindi,79,-1.4269354353919976,0.569297000106899,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.6742818678531777,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,5.9361573747073406e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.21050349565238075,0.01206118913035722,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.1534708804317328,0.04377426630688933,0,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,-2.5836427223915392,0.09642532993485048,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.7712405388457706,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.490814831295706e-19,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.22440199935104208,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.06562413658918205,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,True,-1.620671584080692,0.4051307536465313,"[nan, nan, nan]",Not Cointegrated,0,0,1,(ci) constant in cointegration equation,0.016710263410302444,0.43131982076668685,0.08575522490197231,0.0010310818537722088,11.321205733970947,0.014007215125714456,1.0,0.0,-2.7458364828757085,0.00017028015071329783,77,0.9304333153016562,0.7305406143912638,0.5983255324491275,5.988099595925118e-42,0.900714799508382,0.1046458824066821,3.0617156997722694,F,6.021375308085254,6.30643508408225,[]
0,Millet,Busia,Tororo,MilletBusiaTororo,81,-1.451516368307073,0.5573448188064133,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7031406787386657,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.6952148587788587e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.23202761387613058,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.15678699690498907,0.041010835912509105,0,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,-1.7422132799915602,0.40950456179552464,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7005466490464112,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.091215007240084e-11,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.19626363176990969,0.017401138086283865,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.10736463682975426,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-5.186781581771536,7.655500417175282e-06,"[nan, nan, nan]",Cointegrated,1,1,2,(ci) constant in cointegration equation,-0.16043657152066298,0.1862197668167498,0.35692054311431226,0.01077832805514145,-0.2921105703269651,0.36314900029752195,1.0,0.0,-0.9629310455952916,0.0,78,0.9319496994368142,0.9199060046758377,0.4833242153455475,1.4164480864049476e-10,0.007444423488767532,4.159482994058766,2.6711779506766398,F,6.013330996030499,5.942864527310505,[]
0,Millet,Busia,Eldoret,MilletBusiaEldoret,84,-1.4715180279717617,0.5475509866647313,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7038189364400441,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.394890998037879e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.25692028624139207,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.14403333169621726,0.05364197834033838,0,Fail to reject H0. Interpet: the data is stationary around a trend,-1.3685874913112384,0.5972396227782845,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.8187337423337304,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.9870001671552055e-22,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.2155000022197028,0.010187499167611446,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.09594203723141705,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-1.3961949920887826,0.5192193554720397,"[nan, nan, nan]",Not Cointegrated,0,0,2,(ci) constant in cointegration equation,0.005760992262396462,0.013273561021469593,0.0024689123513365833,0.09049817312458375,238.44490468056654,0.0024277505078507122,1.0,0.0,-36.69379532307021,0.0019054253635542029,81,0.9355350924156683,0.8214293042461376,0.44488018844799676,5.981973941584765e-10,0.7632359498858879,0.3860204120410646,2.668336760552042,F,6.008561746115283,6.653700867061658,[]
0,Millet,Busia,Kisumu,MilletBusiaKisumu,84,-1.4715180279717617,0.5475509866647313,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7038189364400441,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.394890998037879e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.25692028624139207,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.14403333169621726,0.05364197834033838,0,Fail to reject H0. Interpet: the data is stationary around a trend,-2.615313348392527,0.08987343202487752,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.744790838546803,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,6.278537879662512e-19,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.21033131286858284,0.012125757674281435,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.07568714673972297,0.1,8,Fail to reject H0. Interpet: the data is stationary around a trend,True,-2.405792631127436,0.11192222638931415,"[nan, nan, nan]",Not Cointegrated,1,1,1,(ci) constant in cointegration equation,0.05128024804270151,0.0933408518468084,0.13597753933098472,0.00015812945115434296,9.78655913040824,0.0002354532213759697,0.9999999999999999,0.0,-2.396548513201845,2.953994604482091e-09,82,0.9320414335416894,0.7508557269150231,0.16789724583020876,2.907750950998116e-179,0.10515053885678569,2.2869906350951648,3.057196806053669,F,6.008561746115283,6.587870903098235,[]
0,Millet,Eldoret,Nakuru,MilletEldoretNakuru,99,-2.045885416213197,0.2668231597573717,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.5684181736942814,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,9.838770964116764e-22,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.3028863653229326,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.046316453292210236,0.1,5,Fail to reject H0. Interpet: the data is stationary around a trend,-1.9496001774717118,0.30909910571394894,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,0,0.5533283520349067,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,4.071301745879923e-20,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.38115644088131745,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.05385695377723651,0.1,10,Fail to reject H0. Interpet: the data is stationary around a trend,True,-3.7257928595063023,0.002893540624653505,"[nan, nan, nan]",Cointegrated,1,1,1,(ci) constant in cointegration equation,-0.15471932438528505,0.0021888203407331996,0.14438442928953915,0.0413715468169531,-1.511603346649117,0.1379347785104592,1.0,0.0,-0.7985167802061858,5.103954192620108e-07,97,0.8257599161478425,0.8153758075440822,0.3726288388200323,7.396224900393845e-11,0.2321113655571624,1.4725879317161952,3.0467207991655383,F,6.6278851826095915,6.40168256282786,[]
0,Millet,Eldoret,Busia,MilletEldoretBusia,84,-1.3685874913112384,0.5972396227782845,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.8187337423337304,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.9870001671552055e-22,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.2155000022197028,0.010187499167611446,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.09594203723141705,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,-1.4715180279717617,0.5475509866647313,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7038189364400441,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,1.394890998037879e-12,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.25692028624139207,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.14403333169621726,0.05364197834033838,0,Fail to reject H0. Interpet: the data is stationary around a trend,True,-1.3920610436502199,0.5212633457231273,"[nan, nan, nan]",Not Cointegrated,0,0,2,(ci) constant in cointegration equation,-0.09059376449044458,0.09049817312493613,-0.21139267093402583,0.013273561021527991,-6.498234989899545,0.0,1.0,0.0,-0.027252563851518356,0.8100881763706167,81,0.821429304246134,0.9355350924156698,0.4448801884480894,3.0732774420629948e-09,0.028590045544838703,3.104865977183304,2.668336760552042,F,6.653700867061658,6.008561746115283,[]
0,Millet,Eldoret,Tororo,MilletEldoretTororo,81,-1.3294403140008044,0.6155980461672801,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.8196926231386978,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,5.920627063364444e-22,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.22452773970829534,0.01,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.10149079160345131,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,-1.7422132799915602,0.40950456179552464,Failed to reject H0. H0 = the data has a unit root and is non-stationary. Interpet: the data has a unit root and is non-stationary,1,0.7005466490464112,12,Fail to reject H0. H0 = The process contains a unit root.. Interpet: the data has a unit root and is non-stationary,2.091215007240084e-11,12,Reject H0.  H0 = The process contains a unit root.. Interpret: accept the H1. H1 = The process is weakly stationary.,0.19626363176990969,0.017401138086283865,5,Reject H0. Interpret: accept the H1. H1 = Presence of unit root and is non-stationary,0.10736463682975426,0.1,1,Fail to reject H0. Interpet: the data is stationary around a trend,True,-1.593603483357471,0.41853075961199027,"[nan, nan, nan]",Not Cointegrated,0,0,2,(ci) constant in cointegration equation,-0.07915043786336473,0.13415272039142834,-0.1701105735966563,0.10294402427070559,-6.327116668326111,6.8833827526759706e-15,1.0,0.0,-0.057448385381870665,0.6740742442764993,78,0.823897931178271,0.9134817269383235,0.6069839239791612,3.008610821326006e-37,0.6123680129017544,0.6057453905300084,2.6711779506766398,F,6.654844626550101,5.942864527310505,[]
